tmdb_id,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TVMovie,Foreign
140478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140486,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140491,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
140497,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140499,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
140508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140511,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
140529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140553,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140585,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140595,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
140601,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
140607,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
140632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140642,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140646,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
140648,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140649,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
140656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140659,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140664,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140690,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140692,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140695,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140707,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
140711,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140713,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140722,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140750,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140781,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140811,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140818,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
140823,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
140824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140825,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140835,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140837,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
140839,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140853,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140887,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140896,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140897,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
140908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140941,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140985,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140992,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
140995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141009,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141021,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141046,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
141052,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141058,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141066,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141095,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
141102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141139,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141141,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141158,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141210,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141222,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141247,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141262,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141267,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
141274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141319,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141335,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141337,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
141365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141442,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
141450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141459,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
141460,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141469,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141476,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141510,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
141511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141521,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141528,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141548,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
141607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141614,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141643,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141653,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141679,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
141687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141702,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141730,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141732,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141733,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
141741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141752,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
141757,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141783,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
141803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141819,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141820,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141824,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141831,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141864,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141867,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
141868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141883,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
141890,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141891,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141899,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
141914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
141929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141932,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
141938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141950,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
141955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141956,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141969,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141971,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
141973,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142012,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
142019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142025,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142027,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
142040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142054,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142061,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142074,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
142076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142096,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
142097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142128,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
142142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
142145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142146,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142158,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
142191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142237,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
142238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142252,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142284,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
142286,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
142293,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142300,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
142305,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
